"ID","A1B1","A2B1","A3B1","A4B1","A5B1","A6B1","A7B1","A8B1"
75,-0.16370014915162,-0.250760809827165,-0.0275624213256026,-0.129394635120757,-0.34570492395509,-0.259930065855067,0.182497778061345,0.206235134835593
76,-0.275221807103567,0.123720631629886,0.115315722456688,-0.249329182250658,-0.134753871777136,0.0331480067909637,-0.0607813762983424,-0.0387955911707769
77,0.0478776089508485,0.162545233955372,0.259747544218975,0.0894309737908885,-0.0584658162852689,-0.00648986937542817,0.367061880781003,-0.0110536922487801
78,0.598761856125186,-0.253551736845298,-0.045831961625937,-0.17291245220404,-0.221284962554809,-0.000200717556041414,0.0310256224647006,0.278126458501253
79,-0.26165002936317,-0.144956228296685,-0.121154211172467,-0.159139470905167,-0.615701899848649,-0.13271164919615,0.0095890009941207,-0.0614346280622953
80,-0.010625635486786,-0.00790863687587492,-0.51746917278011,-0.086317270375496,-0.094477721882607,-0.0866608090694322,0.255168982606348,-0.0242666327383209
81,-0.0582956585453547,-0.0822460615031047,0.186797728605991,-0.0817915016865792,0.0289282929494461,0.0131374805680849,0.466544715061854,0.0878321035651024
82,-0.116240071107297,0.0304062016765663,-0.0388759402881375,0.493296392902321,0.134611752831674,0.00889293914498249,0.235473226488168,0.240048856050677
83,-0.26820726351559,-0.0634486462574161,0.112319002855438,0.162848280048782,0.279388716008992,0.341339885644392,0.336873811001181,-0.00607051016295778
84,-0.22032174202568,0.0691263258131978,0.101167819748144,-0.218729894635954,0.113673495802045,0.112260461303211,0.106739037945951,-0.0558024318059381
85,0.13765984161528,0.250371548820313,0.0584812367208345,0.087776856133635,0.097577602971167,0.00307249367303029,0.0911717051157191,-0.235971890830874
86,0.245660346997101,0.112376934906993,-0.164269074078656,0.142970275855495,-0.0707986134778176,-0.257352227892921,0.0483209600102437,-0.363348199708922
87,-0.193058773870653,-0.0358161291687769,0.11229534162503,0.29984328067854,-0.379961700249288,0.0758597246425725,-0.0406050600171484,-0.0531772045667101
88,0.0413384236338019,0.0912610178751028,0.23034839932069,0.0464849898939115,0.0204904020738927,-0.201474061348136,0.0410686334053265,0.0107796151043722
89,-0.391555457142799,-0.681466325697223,0.296246300994804,-0.153242932713835,-0.346640004321099,-0.113544160054587,0.0489250276202185,-0.0770499663480197
90,0.17136815215618,-0.0166959271227957,-0.103277877850054,0.308854921779025,0.267348932403766,-0.0745676061916275,-0.00873792784194768,0.410946965216928
91,-0.197581124937353,-0.174314282425634,-0.229624445436674,-0.100516051433916,0.104528834253287,-0.235051561393629,0.250948324207934,0.236011495943788
92,-0.0362420624863061,-0.0436288101675072,0.0363297786249192,-0.0137283474290746,0.0368045368400703,0.212451192994737,0.55411082268342,0.145463713907519
93,0.102615891824538,-0.260254986051349,0.0648755272635625,0.01704653189358,-0.0687830522065584,0.19365861437219,-0.0131435475149789,-0.0438227151590238
94,0.409738428954933,0.433262095741206,0.343200903988377,-0.177585551431759,0.0139760263990819,-0.114064108602967,0.141576961527089,0.0215535021327811
95,0.150229350812843,0.154928037623625,-0.133366811354265,0.111304673750885,-0.517243699025025,-0.310596319893568,0.00442431362515904,-0.0180113719577014
96,0.0806985178542096,-0.249911177364541,0.107693571429916,-0.0137984717427367,-0.00257541587286092,-0.279264095658028,-0.125956373873888,-0.0347444497910172
97,-0.298965223005609,-0.30952725326916,-0.00468604311613214,-0.203184184188401,0.0365095748461986,-0.187953087729178,-0.0398880072803934,-0.091344291110341
98,-0.258042834144367,0.183114868505385,0.274574376309385,-0.0137993378391186,0.249531602506465,0.0128160372929649,0.0511370665850365,0.107424230844102
99,-0.211783078290819,-0.144186338646086,-0.0415639492656179,-0.443162284737603,0.300679405955156,0.084089037546923,0.0647406061806551,0.105248545856187
100,0.0327753728948373,-0.0910442393248516,0.111394416310693,0.18340893428665,-0.296249848241658,-0.0338291251155283,-0.132502626789783,0.240142773896088
101,-0.0133158151080308,-0.228635765732903,0.164445065593462,-0.412223021978071,0.13981544983742,-0.107647164677857,0.0716076588272984,-0.00426272509188694
102,0.455583382839483,-0.0692908119603636,0.104449447255042,-0.195609233699929,-0.0340878579264878,-0.512139340785511,-0.145797125130792,-0.0665751367280848
103,0.125187341046855,0.0253556929918838,-0.268191887604479,0.136399539048104,-0.155682796032239,0.328564924163344,0.105800862505016,0.00476831189408376
104,0.12571216059625,-0.136217862830398,-0.247452384808202,-0.214105143279121,-0.148666260239595,0.0577921315308715,0.319568342637606,0.481030624748737
105,-0.161919030699648,-0.485989808855503,-0.130652040565948,-0.233780673459136,-0.0831051939402518,-0.0672430708062307,0.0417565999266289,-0.0451374951197079
106,0.278131310981993,-0.26065279650906,0.529719724903632,0.0673266797854752,-0.253893031354783,-0.122504953811738,-0.222052283260254,-0.31878427214354
107,0.231089495570165,0.0444632438157904,0.184218165770329,0.280372149142929,-0.49361635047644,-0.217035419038609,0.0131615167839168,-0.249305488640424
108,0.194272584805202,-0.18667128447789,-0.152781685829546,-0.0816429089601573,-0.287141558192427,0.0829842610728876,0.0285411639522481,0.137468341829209
109,-0.150882121258794,-0.12927290020533,0.149778324619206,0.313670019719423,0.336496411925847,0.328962167077303,0.0691509594469216,0.0376971596592238
110,-0.177000458420697,0.0611439605291053,-0.0925426939669581,0.152558858857111,0.063405982963429,0.181778521905647,-0.0910065682253876,0.0326664196235701
111,-0.0449650180991228,-0.208734871289515,0.49848879516033,-0.0214958370390733,0.115110030885889,-0.202112944190383,0.261827774300265,0.0316591294502266
112,-0.207922558039297,0.00371374410356581,-0.105969654826102,-0.267860264949202,0.229950031693749,0.171093459963718,-0.22826292807666,0.0254390957146776
113,-0.378600720789534,0.141536441237227,0.247780239861765,-0.108716262243216,-0.0204197078473384,0.231384872489762,0.0484557776693863,-0.0318437961342876
114,0.180526814741653,0.0113483836332979,0.0151313619529174,0.0421022223373004,-0.0889215115537301,0.145216404203175,-0.299796637118207,-0.0691272839856192
115,-0.428106721825031,0.438291606173952,0.0606892491088409,-0.327686522863808,-0.263569290876574,-0.142723955781224,-0.236553395608356,-0.0441974995733229
116,0.170237778070647,-0.0431923011387388,-0.16623126853713,-0.35387373822124,0.166613684139327,-0.10136178405341,0.155057244431509,0.0571600560256827
117,0.373083147966355,0.260640737061475,0.232456226710176,0.115509218447857,-0.175668104057834,-0.381964916382504,0.125170888925362,-0.0289473349420871
118,0.337714885257831,0.534663097193935,0.0198651107912017,-0.387111475308537,0.0651492556843817,-0.0590916234862686,0.102634512178843,0.0706422438630035
119,-0.541070844447328,-0.460039569918592,0.0766275606290916,-0.028491738107273,0.263081251857368,0.134476018430091,-0.0348433107824298,-0.225392828707318
120,0.174209386651054,-0.319510128972575,-0.101929530924368,-0.0594329324703489,0.0609780049855815,0.12458025528298,-0.219238421803926,0.0915837028239869
121,0.12333095906986,0.23203391573826,-0.209650219591402,-0.200829095198993,0.426221260810437,-0.148493984748309,-0.462303731187319,-0.14952318078719
122,0.368023452174942,0.223814185307867,0.164554611944484,0.0277048285385234,-0.163371344950282,-0.122842668655144,0.0060345303674378,0.121537144156475
123,-0.194392344745746,-0.136598323162836,-0.22630475288844,-0.193851416464158,0.191634632918987,-0.10529749280146,0.0645913612476112,-0.054398482383727
124,-0.0638234985119952,-0.113946913689805,0.110854969913378,0.109112381462318,0.0250860750977722,0.240203490916682,0.276685572052627,-0.0616886918698303
125,0.417718083054668,-0.154317110933204,0.00251886427303245,-0.121942640614463,-0.207600907432602,-0.00557062650809245,0.241166896892486,-0.065266103131976
126,-0.109778740079439,0.276354880984417,0.173643654520944,0.18509926913311,-0.230365751341791,-0.412965128250668,-0.0257534215752669,-0.295962339898979
127,0.0665712309152554,-0.00723021391850209,0.156922128165194,-0.206011234849607,-0.245051016105381,-0.344684467391975,-0.0420056397890483,-0.330575069085956
128,-0.0766169456155629,-0.197387052056072,0.00121235928265819,-0.215839371564542,0.00425249779319346,-0.381191985148074,-0.157348406719804,0.170938647368357
129,0.0537526319750453,0.0366823657681107,0.260517340583032,-0.163424297988881,0.508789783740671,0.0500111047644313,-0.139143184027995,-0.136179425594949
130,0.0477635956297074,0.207664440343034,0.130482609305689,0.167879700811188,-0.0542339032832028,-0.0801061244922261,-0.0487029967708334,0.127418537847815
131,0.377062807001265,0.139695735357487,0.0226304649578673,0.364535391176854,-0.198301035216091,-0.130805575417985,-0.359121393622432,0.003495887259581
132,0.129216622398648,-0.0188366623807513,0.257074522596196,0.231149632291065,0.231466256300565,-0.17811154638197,0.0330115957964609,-0.050672531291476
133,-0.148928205252601,-0.235520026173195,-0.0639853929371367,-0.078937053196597,0.201886432497042,0.358165835805967,0.19176012025688,-0.0502309481232668
134,-0.145955568917694,-0.0404694955515687,0.279082373210421,-0.10780415554511,-0.0910007357652522,0.0171853528468794,0.143916235137741,0.126006914734543
135,0.208495100196432,0.120867345174172,-0.00281323696796369,-0.343816234170396,0.110431943877198,0.272289875920379,0.0903494047843016,-0.0932423940981933
136,0.110825815788531,-0.174678760950666,0.146614831304619,-0.246355179432923,-0.0970888448983115,-0.17634896254789,-0.326159426085596,-0.128889722055202
137,0.189941070116149,-0.422091727381773,0.100684116164341,0.0588560881685533,-0.123185216394896,-0.0714500225794624,0.125138522240768,0.015825297031634
138,-0.259778859121729,0.0148068222841617,0.434545727266711,-0.0798678989592883,0.190120779396575,0.142130891362784,0.0586599912886912,0.119577113891766
139,0.049255567077201,-0.0028281389451193,0.0863221110768618,0.038525821426345,-0.107225400950058,-0.303932649225052,-0.243786336486894,0.0871463417865191
140,-0.118404427981268,-0.372834545342943,-0.286490129937387,-0.202497942448984,0.136911453521838,0.14921756109429,-0.0965173003876572,-0.36362650127134
141,0.229944101002567,0.196466687252139,-0.0550243500838325,-0.209742384416106,0.170104728319989,-0.197451285981558,0.0784999484549546,-0.180812993948714
142,0.117096701959818,-0.0489792933572863,-0.0633412274918781,-0.0701220043703492,-0.211947364928546,0.118284153088884,0.160415355891678,-0.132412026132958
143,0.150472830869533,-0.231632272858924,0.127331136644695,-0.087180655834437,0.15189084850153,0.0242781459482835,-0.143030998431574,-0.309449328208364
144,0.26305537395832,0.374256707035246,-0.0446401754847612,0.0594010277171573,0.180084231026931,0.112866724151404,0.0732087365857222,-0.21393581200298
145,-0.264201391227587,-0.038902648865686,-0.150765812019978,0.149172299310974,-0.10918005166363,0.331811224293994,-0.0784804437738587,0.0583605083666473
146,0.366567488723762,-0.223045329059141,0.257076202825653,0.26427585487114,-0.0325053128632865,-0.0691006190677332,-0.0398639711014002,0.196263812875644
147,0.0411624988299293,0.0459580497009851,0.396170364544413,-0.223935607401781,-0.200577947283968,-0.26849705222658,0.136604467467728,-0.353530341949906
148,-0.186605327984076,0.284530189105244,-0.188671317571768,0.195157837111551,-0.113330817957493,0.0228173597059635,-0.133697075865287,0.0350787071641374
149,-0.190218015083513,-0.0335089396573975,-0.10059194109615,-0.125366231633357,-0.348564549323963,-0.214896635408238,-0.03091933633123,-0.356955377045042
150,-0.180468205119522,-0.265043409711816,0.200109782512703,0.270891605604609,-0.281385307385742,-0.285520589885191,-0.192621075881506,0.368967078235175
151,-0.309723926348531,-0.343084095115907,-0.0387371649975266,-0.384926156659139,0.0731682611524117,0.193980857424596,0.14214249022665,0.386217998264961
152,-0.0594562561355263,0.241672325466998,0.175461084677463,-0.0552284201909742,-0.00452379803121288,0.051811464351288,0.294056963403278,0.254257924578575
153,-0.257836665947685,0.0847613217664842,-0.28848495624504,-0.113886354230418,0.177513296425994,-0.0121257912011606,0.233718384743744,0.0222139095348205
154,-0.38044035964698,-0.20639316326266,0.000679235536107963,0.144862956692025,-0.286688311187114,-0.209752188236904,0.0105760903157705,-0.358758683052069
155,0.101684365811695,-0.234694170728182,-0.293200800952288,0.0569678793612747,0.152581455452861,0.0255509896867335,0.209568906505119,0.503722845410376
156,0.25840943853934,0.27624793383833,0.00899634522454236,-0.208859546512733,-0.0855320398692088,-0.0490958318629805,0.226003558341212,-0.0220956951232947
157,0.252507964556743,0.322179698459706,0.208303024461097,-0.507107214724,0.253178835879504,-0.42228921537104,0.432688383565889,0.102202943227692
158,0.159088228786337,-0.240763797870167,0.25538898332664,0.23531130602602,0.368940913694816,0.0116676218543352,-0.271098015049799,-0.14662089030428
159,-0.03370815794274,-0.0459428740971983,0.275382189938838,-0.0991784546231647,-0.0538899124553105,-0.217071961145629,-0.0911762801092542,0.386635293662879
160,-0.107879835863291,0.174681124983892,-0.107696870357026,-0.122916292220642,0.0869295890612569,0.152878606925423,0.370816200676501,-0.169415497379586
161,0.306573044555407,-0.206945463606645,0.157192957409194,-0.358982960181597,0.209685891419688,-0.0979589079974635,0.170168428376004,-0.0273434483587058
162,-0.199123488120867,-0.374502373084628,0.176977544102838,-0.279153834389746,-0.0148307171251784,-0.0442711077141693,0.113067296177764,-0.104184888859033
163,-0.00360206128090783,0.147589580224304,0.364862879797957,0.230312476903787,-0.055805610988399,0.34476113220348,0.168314648192562,-0.109847173965146
164,0.274380330555162,0.256086948726254,-0.439679109734752,0.020593500976811,0.0264999766212509,0.0281314841516466,0.0435885222771521,-0.204568804375655
165,0.0104239340248428,0.285280190530442,-0.0506520376825647,-0.145296695673571,-0.307797471914075,-0.201622645887576,0.0900756629991164,0.282159028458754
166,0.0334618007627094,-0.0391860195816309,-0.20137415555494,-0.324923597320987,0.0573027615657734,-0.237958915776984,-0.0807267065658438,0.0581411758207345
167,-0.0937151770972536,-0.114268897737662,-0.189287383156974,0.288889688274128,-0.119699765769983,-0.524476348295356,-0.132828501667993,-0.355111381268562
168,-0.442680208367019,-0.407100038536195,-0.330461573851467,-0.0563527628053881,-0.0958137290120347,-0.00537734812958128,-0.0218734125751475,0.0750453895092951
169,-0.00255020735628803,0.442571862636947,0.232982817745671,-0.345929548734875,-0.103680069287876,-0.174342041657616,0.160171856574613,-0.162395460127125
170,0.0702213667620218,0.255244250124645,-0.380352929885618,-0.10412926300226,0.283738900098072,-0.0698998249159629,0.295944910156271,-0.0805216390528978
171,0.354767038248353,-0.0316241436688672,0.340553872083437,-0.300442968311881,0.193347188891392,0.321676889072173,-0.24587426265369,-0.032377757077403
172,0.479449307613443,-0.013186211046994,0.147283464009201,-0.160497222313204,0.340403410696662,0.061765854611188,-0.162700868303417,-0.0643858915106577
173,0.119706419613421,0.0122608032043374,0.00369480160966308,-0.0269869366369635,-0.528210105848362,0.036882032910033,-0.0338227508998422,0.0831332086729396
174,-0.177968673116456,-0.172890816593135,0.124212205596282,0.215225678169603,0.0715489503423814,-0.063941914999632,-0.133713701214122,0.047882571793761
175,-0.16220513527375,-0.126339797599955,0.233040173257726,0.156959961525189,0.194445349806558,0.133754829049129,0.231496157684402,-0.449427246892657
176,-0.102021389110873,-0.0846469884132314,-0.251258534905709,-0.281580196405688,-0.0655687189688387,0.13435227094087,0.0175018588565757,-0.146332168467395
177,-0.344232669799626,0.113187210117876,-0.105729734606466,0.0773927065308835,-0.194140629021981,-0.219627385399098,0.376067429394589,0.257137160309834
178,-0.0913915620823354,-0.197084242326966,-0.193394404740459,-0.0403531316309426,0.109182881057055,0.179707925806366,0.0264379869645118,-0.300711012504458
179,0.21947646587166,0.220118464699455,-0.0153620759366926,-0.129932633603918,0.197814500976362,-0.102914743224963,-0.0322861213349149,0.0471050812350614
180,0.0206606784490007,-0.0294027569649311,-0.0942638732767513,0.195214170243678,0.166261220722728,0.353883117693691,0.0917105177200628,0.0616991332221629
181,-0.0800276732317819,-0.091333418474922,0.106220451612628,-0.0639785933294699,0.266800987819883,-0.258145103512944,0.0229475369393617,-0.0773010719735826
182,0.136705748938903,0.601420286692808,0.393306805323257,0.327643135282781,0.214928899439434,-0.124071210640621,0.252521407614766,-0.0522116760921725
183,-0.260272907082632,0.111236156503922,0.39362186846173,0.200321527925278,-0.366177260722832,-0.223329835088364,0.00304740392719712,0.0890666335770084
184,-0.0529195395566828,-0.200963251341489,0.159270582404265,0.185667784535838,0.403927312596239,-0.221491735914042,-0.083992611165602,-0.0084483776330338
185,0.0758131482572752,-0.276357828660836,0.301902033855873,0.135014905495434,0.15852940192217,0.0839049468957338,-0.0700791017096054,-0.215263614171678
186,-0.250128991769654,-0.388657344521426,-0.372943302028728,0.11430695092631,-0.189660464247335,0.394367744436271,0.0405168397696103,-0.198167138061454
187,-0.199373919248026,-0.113730019682976,0.149050327260135,-0.279227831572033,-0.144234635288021,0.0203789913415893,-0.0508465522717132,0.0973360027285803
188,-0.3134582534695,0.0794689788919944,0.142692462215883,0.293670266485713,-0.157554503720151,-0.00140531105302606,-0.292433966787126,-0.139883796734253
189,-0.00445480216258015,0.000941091820586522,-0.135021805706307,0.111270020385244,-0.0396146384537394,-0.111587912363539,-0.0745824880207367,0.409947639377959
190,0.253322084135835,0.0857592266511419,0.178941675241766,0.304619954463843,0.131333809888684,0.10111688755797,0.309180325856297,-0.139955910744128
191,-0.24628199820603,-0.170096959569515,-0.198725027300329,0.0890309376566121,-0.328457275162501,-0.340291831266939,0.00958468182426573,-0.0931863335912977
